Unique ID,Timestamp,Device Name,Pickup Coordinates,Destination Coordinates,Start Location Name,End Location Name,Info,Image Name
7eb2a5ff-16b7-484d-8cea-0bbddd3ab24b,2025-03-13 15:34:30,R58T33M77TL,"""(23.746713247986154, 90.30384898581887)""","""(23.748155768475723, 90.42942279964488)""",dhanmondi 15 bus stand,dhanmondi ideal school,"Moto,Fare   BDT 58.64,Discounted from BDT 63.05,Estimated drop-off: 15:43, driver is 1 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_17_20250313_153428.png
7eb2a5ff-16b7-484d-8cea-0bbddd3ab24b,2025-03-13 15:34:30,R58T33M77TL,"""(23.746713247986154, 90.30384898581887)""","""(23.748155768475723, 90.42942279964488)""",dhanmondi 15 bus stand,dhanmondi ideal school,"UberX,Fare BDT 162.48,Estimated drop-off: 15:43, driver is 2 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_17_20250313_153428.png
7eb2a5ff-16b7-484d-8cea-0bbddd3ab24b,2025-03-13 15:34:30,R58T33M77TL,"""(23.746713247986154, 90.30384898581887)""","""(23.748155768475723, 90.42942279964488)""",dhanmondi 15 bus stand,dhanmondi ideal school,"Moto Saver,Fare BDT 49.45,driver is 1 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_17_20250313_153428.png
7eb2a5ff-16b7-484d-8cea-0bbddd3ab24b,2025-03-13 15:34:30,R58T33M77TL,"""(23.746713247986154, 90.30384898581887)""","""(23.748155768475723, 90.42942279964488)""",dhanmondi 15 bus stand,dhanmondi ideal school,"Premier,Fare BDT 187.30,Estimated drop-off: 15:43, driver is 2 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_17_20250313_153428.png
7490f1f4-4ccb-4e58-8177-72e2fe79b416,2025-03-13 15:35:01,R58T33M77TL,"""(23.837523967633995, 90.3258536276116)""","""(23.762190269145307, 90.33650901374502)""",dhanmondi 27 no bus stop,kathalbagan bazar,"selected,CNG,Fare BDT 164.10,Estimated drop-off: 15:57, driver is 4 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_18_20250313_153459.png
7490f1f4-4ccb-4e58-8177-72e2fe79b416,2025-03-13 15:35:01,R58T33M77TL,"""(23.837523967633995, 90.3258536276116)""","""(23.762190269145307, 90.33650901374502)""",dhanmondi 27 no bus stop,kathalbagan bazar,"Moto,Fare   BDT 66.11,Discounted from BDT 71.09,Estimated drop-off: 15:55, driver is 2 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_18_20250313_153459.png
7490f1f4-4ccb-4e58-8177-72e2fe79b416,2025-03-13 15:35:01,R58T33M77TL,"""(23.837523967633995, 90.3258536276116)""","""(23.762190269145307, 90.33650901374502)""",dhanmondi 27 no bus stop,kathalbagan bazar,"UberX,Fare BDT 202.89,Estimated drop-off: 15:56, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_18_20250313_153459.png
7490f1f4-4ccb-4e58-8177-72e2fe79b416,2025-03-13 15:35:01,R58T33M77TL,"""(23.837523967633995, 90.3258536276116)""","""(23.762190269145307, 90.33650901374502)""",dhanmondi 27 no bus stop,kathalbagan bazar,"Moto Saver,Fare BDT 61.04,driver is 2 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_18_20250313_153459.png
7490f1f4-4ccb-4e58-8177-72e2fe79b416,2025-03-13 15:35:01,R58T33M77TL,"""(23.837523967633995, 90.3258536276116)""","""(23.762190269145307, 90.33650901374502)""",dhanmondi 27 no bus stop,kathalbagan bazar,"Premier,Fare BDT 237.25,Estimated drop-off: 15:58, driver is 5 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_18_20250313_153459.png
78b4ed5e-1e0d-4e06-b88c-c8e1e1bb48c3,2025-03-13 15:35:34,R58T33M77TL,"""(23.811764738713375, 90.33609639297644)""","""(23.749280651555313, 90.3892809051187)""",kolabagan,motalib plaza,"selected,CNG,Fare BDT 159.00,Estimated drop-off: 15:55, driver is 3 minutes away,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_19_20250313_153532.png
78b4ed5e-1e0d-4e06-b88c-c8e1e1bb48c3,2025-03-13 15:35:34,R58T33M77TL,"""(23.811764738713375, 90.33609639297644)""","""(23.749280651555313, 90.3892809051187)""",kolabagan,motalib plaza,"Moto,Fare   BDT 60.52,Discounted from BDT 65.08,Estimated drop-off: 15:55, driver is 4 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_19_20250313_153532.png
78b4ed5e-1e0d-4e06-b88c-c8e1e1bb48c3,2025-03-13 15:35:34,R58T33M77TL,"""(23.811764738713375, 90.33609639297644)""","""(23.749280651555313, 90.3892809051187)""",kolabagan,motalib plaza,"UberX,Fare BDT 179.59,Estimated drop-off: 15:55, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_19_20250313_153532.png
78b4ed5e-1e0d-4e06-b88c-c8e1e1bb48c3,2025-03-13 15:35:34,R58T33M77TL,"""(23.811764738713375, 90.33609639297644)""","""(23.749280651555313, 90.3892809051187)""",kolabagan,motalib plaza,"Moto Saver,Fare BDT 51.06,driver is 4 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_19_20250313_153532.png
78b4ed5e-1e0d-4e06-b88c-c8e1e1bb48c3,2025-03-13 15:35:34,R58T33M77TL,"""(23.811764738713375, 90.33609639297644)""","""(23.749280651555313, 90.3892809051187)""",kolabagan,motalib plaza,"UberXL,Fare BDT 356.62,Estimated drop-off: 15:56, driver is 5 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_19_20250313_153532.png
58f7105c-552e-490e-8829-a00a0412ecf4,2025-03-13 15:36:07,R58T33M77TL,"""(23.808616694858248, 90.43928782627965)""","""(23.740436575055828, 90.39734172887087)""",bashundhara r/a,dohs baridhara,"selected,Moto,Fare   BDT 108.29,Discounted from BDT 116.44,Estimated drop-off: 16:00, driver is 4 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_20_20250313_153605.png
58f7105c-552e-490e-8829-a00a0412ecf4,2025-03-13 15:36:07,R58T33M77TL,"""(23.808616694858248, 90.43928782627965)""","""(23.740436575055828, 90.39734172887087)""",bashundhara r/a,dohs baridhara,"UberX,Fare BDT 260.68,Estimated drop-off: 16:04, driver is 7 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_20_20250313_153605.png
58f7105c-552e-490e-8829-a00a0412ecf4,2025-03-13 15:36:07,R58T33M77TL,"""(23.808616694858248, 90.43928782627965)""","""(23.740436575055828, 90.39734172887087)""",bashundhara r/a,dohs baridhara,"Moto Saver,Fare BDT 100.47,driver is 5 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_20_20250313_153605.png
58f7105c-552e-490e-8829-a00a0412ecf4,2025-03-13 15:36:07,R58T33M77TL,"""(23.808616694858248, 90.43928782627965)""","""(23.740436575055828, 90.39734172887087)""",bashundhara r/a,dohs baridhara,"Premier,Fare BDT 301.84,Estimated drop-off: 16:03, driver is 7 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_20_20250313_153605.png
112ec355-7326-43f1-8ef9-eccfb2ba1b71,2025-03-13 15:36:41,R58T33M77TL,"""(23.707360324794333, 90.41093725848474)""","""(23.885574147526263, 90.43955118247797)""",jatrabari mor,azimpur,"selected,Moto,Fare   BDT 103.64,Discounted from BDT 111.44,Estimated drop-off: 16:05, driver is 2 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_21_20250313_153640.png
112ec355-7326-43f1-8ef9-eccfb2ba1b71,2025-03-13 15:36:42,R58T33M77TL,"""(23.707360324794333, 90.41093725848474)""","""(23.885574147526263, 90.43955118247797)""",jatrabari mor,azimpur,"CNG,Fare BDT 201.69,Estimated drop-off: 16:08, driver is 5 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_21_20250313_153640.png
112ec355-7326-43f1-8ef9-eccfb2ba1b71,2025-03-13 15:36:42,R58T33M77TL,"""(23.707360324794333, 90.41093725848474)""","""(23.885574147526263, 90.43955118247797)""",jatrabari mor,azimpur,"Moto Saver,Fare BDT 96.12,driver is 3 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_21_20250313_153640.png
112ec355-7326-43f1-8ef9-eccfb2ba1b71,2025-03-13 15:36:42,R58T33M77TL,"""(23.707360324794333, 90.41093725848474)""","""(23.885574147526263, 90.43955118247797)""",jatrabari mor,azimpur,"UberX,Fare BDT 271.62,Estimated drop-off: 16:16, driver is 13 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_21_20250313_153640.png
680dfa0f-4b77-48c3-bbad-c38cf58f3cef,2025-03-13 15:37:14,R58T33M77TL,"""(23.804859711806692, 90.44066721942596)""","""(23.87212233406756, 90.45879768781995)""",mirpur -10,nilkhet rd,"selected,CNG,Fare BDT 316.93,Estimated drop-off: 16:39, driver is 3 minutes away,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_22_20250313_153713.png
680dfa0f-4b77-48c3-bbad-c38cf58f3cef,2025-03-13 15:37:14,R58T33M77TL,"""(23.804859711806692, 90.44066721942596)""","""(23.87212233406756, 90.45879768781995)""",mirpur -10,nilkhet rd,"UberX,Fare BDT 436.68,Estimated drop-off: 16:39, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_22_20250313_153713.png
680dfa0f-4b77-48c3-bbad-c38cf58f3cef,2025-03-13 15:37:14,R58T33M77TL,"""(23.804859711806692, 90.44066721942596)""","""(23.87212233406756, 90.45879768781995)""",mirpur -10,nilkhet rd,"Moto,Fare   BDT 157.51,Discounted from BDT 169.37,Estimated drop-off: 16:39, driver is 3 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_22_20250313_153713.png
680dfa0f-4b77-48c3-bbad-c38cf58f3cef,2025-03-13 15:37:14,R58T33M77TL,"""(23.804859711806692, 90.44066721942596)""","""(23.87212233406756, 90.45879768781995)""",mirpur -10,nilkhet rd,"Moto Saver,Fare BDT 147.15,driver is 3 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_22_20250313_153713.png
680dfa0f-4b77-48c3-bbad-c38cf58f3cef,2025-03-13 15:37:14,R58T33M77TL,"""(23.804859711806692, 90.44066721942596)""","""(23.87212233406756, 90.45879768781995)""",mirpur -10,nilkhet rd,"UberXL,Fare BDT 822.36,Estimated drop-off: 16:41, driver is 5 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_22_20250313_153713.png
03d70c62-817d-4501-82f9-f402915bb7e5,2025-03-13 15:37:47,R58T33M77TL,"""(23.872503663327873, 90.30533587946013)""","""(23.70620989093082, 90.3774409754917)""",bashundhara r/a,kuril flyover,"selected,Moto,Fare   BDT 88.32,Discounted from BDT 94.97,Estimated drop-off: 15:53, driver is 4 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_23_20250313_153745.png
03d70c62-817d-4501-82f9-f402915bb7e5,2025-03-13 15:37:47,R58T33M77TL,"""(23.872503663327873, 90.30533587946013)""","""(23.70620989093082, 90.3774409754917)""",bashundhara r/a,kuril flyover,"UberX,Fare BDT 218.02,Estimated drop-off: 15:57, driver is 7 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_23_20250313_153745.png
03d70c62-817d-4501-82f9-f402915bb7e5,2025-03-13 15:37:47,R58T33M77TL,"""(23.872503663327873, 90.30533587946013)""","""(23.70620989093082, 90.3774409754917)""",bashundhara r/a,kuril flyover,"Moto Saver,Fare BDT 81.80,driver is 5 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_23_20250313_153745.png
03d70c62-817d-4501-82f9-f402915bb7e5,2025-03-13 15:37:47,R58T33M77TL,"""(23.872503663327873, 90.30533587946013)""","""(23.70620989093082, 90.3774409754917)""",bashundhara r/a,kuril flyover,"Premier,Fare BDT 254.05,Estimated drop-off: 15:56, driver is 7 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_23_20250313_153745.png
36f60168-831f-424e-ab08-1115322074ef,2025-03-13 15:38:19,R58T33M77TL,"""(23.874756086817676, 90.49436186042603)""","""(23.824681096563687, 90.4149202680218)""",dhanmondi 27 no bus stop,taltola,"selected,CNG,Fare BDT 257.00,Estimated drop-off: 16:25, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_24_20250313_153818.png
36f60168-831f-424e-ab08-1115322074ef,2025-03-13 15:38:19,R58T33M77TL,"""(23.874756086817676, 90.49436186042603)""","""(23.824681096563687, 90.4149202680218)""",dhanmondi 27 no bus stop,taltola,"Moto,Fare   BDT 114.99,Discounted from BDT 123.65,Estimated drop-off: 16:23, driver is 1 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_24_20250313_153818.png
36f60168-831f-424e-ab08-1115322074ef,2025-03-13 15:38:19,R58T33M77TL,"""(23.874756086817676, 90.49436186042603)""","""(23.824681096563687, 90.4149202680218)""",dhanmondi 27 no bus stop,taltola,"UberX,Fare BDT 345.30,Estimated drop-off: 16:25, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_24_20250313_153818.png
36f60168-831f-424e-ab08-1115322074ef,2025-03-13 15:38:19,R58T33M77TL,"""(23.874756086817676, 90.49436186042603)""","""(23.824681096563687, 90.4149202680218)""",dhanmondi 27 no bus stop,taltola,"Moto Saver,Fare BDT 106.74,driver is 2 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_24_20250313_153818.png
36f60168-831f-424e-ab08-1115322074ef,2025-03-13 15:38:19,R58T33M77TL,"""(23.874756086817676, 90.49436186042603)""","""(23.824681096563687, 90.4149202680218)""",dhanmondi 27 no bus stop,taltola,"Premier,Fare BDT 396.16,Estimated drop-off: 16:26, driver is 4 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_24_20250313_153818.png
9c6b9994-5cc1-456c-a1f7-3b6c909ae826,2025-03-13 15:38:53,R58T33M77TL,"""(23.79910784732856, 90.33375883732293)""","""(23.802993672317307, 90.3940752436875)""",kolabagan,nobodoy housing society,"selected,CNG,Fare BDT 227.60,Estimated drop-off: 16:25, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_25_20250313_153851.png
9c6b9994-5cc1-456c-a1f7-3b6c909ae826,2025-03-13 15:38:53,R58T33M77TL,"""(23.79910784732856, 90.33375883732293)""","""(23.802993672317307, 90.3940752436875)""",kolabagan,nobodoy housing society,"Moto,Fare   BDT 102.93,Discounted from BDT 110.68,Estimated drop-off: 16:25, driver is 3 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_25_20250313_153851.png
9c6b9994-5cc1-456c-a1f7-3b6c909ae826,2025-03-13 15:38:53,R58T33M77TL,"""(23.79910784732856, 90.33375883732293)""","""(23.802993672317307, 90.3940752436875)""",kolabagan,nobodoy housing society,"UberX,Fare BDT 311.48,Estimated drop-off: 16:25, driver is 4 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_25_20250313_153851.png
9c6b9994-5cc1-456c-a1f7-3b6c909ae826,2025-03-13 15:38:53,R58T33M77TL,"""(23.79910784732856, 90.33375883732293)""","""(23.802993672317307, 90.3940752436875)""",kolabagan,nobodoy housing society,"Moto Saver,Fare BDT 87.11,driver is 2 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_25_20250313_153851.png
9c6b9994-5cc1-456c-a1f7-3b6c909ae826,2025-03-13 15:38:53,R58T33M77TL,"""(23.79910784732856, 90.33375883732293)""","""(23.802993672317307, 90.3940752436875)""",kolabagan,nobodoy housing society,"Premier,Fare BDT 358.78,Estimated drop-off: 16:25, driver is 3 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_25_20250313_153851.png
2c081455-37c4-4663-b6d3-3a6bb44c5d56,2025-03-13 15:39:26,R58T33M77TL,"""(23.844285183623533, 90.41327306420145)""","""(23.849946355324978, 90.43129055185267)""",bashundhara r/a,shkh russel krira chakra ltd,"selected,Moto,Fare   BDT 68.52,Discounted from BDT 73.68,Estimated drop-off: 15:54, driver is 4 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_26_20250313_153925.png
2c081455-37c4-4663-b6d3-3a6bb44c5d56,2025-03-13 15:39:26,R58T33M77TL,"""(23.844285183623533, 90.41327306420145)""","""(23.849946355324978, 90.43129055185267)""",bashundhara r/a,shkh russel krira chakra ltd,"UberX,Fare BDT 176.18,Estimated drop-off: 15:57, driver is 7 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_26_20250313_153925.png
2c081455-37c4-4663-b6d3-3a6bb44c5d56,2025-03-13 15:39:26,R58T33M77TL,"""(23.844285183623533, 90.41327306420145)""","""(23.849946355324978, 90.43129055185267)""",bashundhara r/a,shkh russel krira chakra ltd,"Moto Saver,Fare BDT 63.29,driver is 5 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_26_20250313_153925.png
2c081455-37c4-4663-b6d3-3a6bb44c5d56,2025-03-13 15:39:26,R58T33M77TL,"""(23.844285183623533, 90.41327306420145)""","""(23.849946355324978, 90.43129055185267)""",bashundhara r/a,shkh russel krira chakra ltd,"Courier,Fare BDT 82.22,driver is 5 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_26_20250313_153925.png
959b9ec3-7717-47af-8104-3dca1b870c4f,2025-03-13 15:40:03,R58T33M77TL,"""(23.748640802239702, 90.43000102377403)""","""(23.862149828252896, 90.39240585686993)""",tsc circle,"shahid nagar,dhaka","selected,Intercity,Fare BDT 5,587.14,estimated drop-off 18:14,Longer wait",R58T33M77TL_images/R58T33M77TL_uberx_route_27_20250313_154001.png
959b9ec3-7717-47af-8104-3dca1b870c4f,2025-03-13 15:40:03,R58T33M77TL,"""(23.748640802239702, 90.43000102377403)""","""(23.862149828252896, 90.39240585686993)""",tsc circle,"shahid nagar,dhaka","Moto [Moulouvibazar],Fare BDT 793-1,054,estimated capacity 1,Longer wait",R58T33M77TL_images/R58T33M77TL_uberx_route_27_20250313_154001.png
2bde96de-d2d9-4084-92fb-5b543f25952a,2025-03-13 15:40:36,R58T33M77TL,"""(23.774285511463766, 90.44933852094658)""","""(23.814365145760735, 90.46585588277405)""",bashundhara r/a,dohs baridhara,"selected,Moto,Fare   BDT 108.29,Discounted from BDT 116.44,Estimated drop-off: 16:04, driver is 4 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_28_20250313_154034.png
2bde96de-d2d9-4084-92fb-5b543f25952a,2025-03-13 15:40:36,R58T33M77TL,"""(23.774285511463766, 90.44933852094658)""","""(23.814365145760735, 90.46585588277405)""",bashundhara r/a,dohs baridhara,"UberX,Fare BDT 259.87,Estimated drop-off: 16:07, driver is 6 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_28_20250313_154034.png
2bde96de-d2d9-4084-92fb-5b543f25952a,2025-03-13 15:40:36,R58T33M77TL,"""(23.774285511463766, 90.44933852094658)""","""(23.814365145760735, 90.46585588277405)""",bashundhara r/a,dohs baridhara,"Moto Saver,Fare BDT 100.47,driver is 5 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_28_20250313_154034.png
2bde96de-d2d9-4084-92fb-5b543f25952a,2025-03-13 15:40:36,R58T33M77TL,"""(23.774285511463766, 90.44933852094658)""","""(23.814365145760735, 90.46585588277405)""",bashundhara r/a,dohs baridhara,"Premier,Fare BDT 300.62,Estimated drop-off: 16:08, driver is 8 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_28_20250313_154034.png
7900f651-dca9-4b25-bd52-9306c3d15d87,2025-03-13 15:41:24,R58T33M77TL,"""(23.775585603414346, 90.48028457555304)""","""(23.770192387968624, 90.3318408824075)""",bashundhara r/a,sheikh russel krira chakra ltd,"selected,Moto,Fare   BDT 68.52,Discounted from BDT 73.68,Estimated drop-off: 15:54, driver is 5 minutes away,estimated capacity 1,Faster",R58T33M77TL_images/R58T33M77TL_uberx_route_29_20250313_154123.png
7900f651-dca9-4b25-bd52-9306c3d15d87,2025-03-13 15:41:25,R58T33M77TL,"""(23.775585603414346, 90.48028457555304)""","""(23.770192387968624, 90.3318408824075)""",bashundhara r/a,sheikh russel krira chakra ltd,"UberX,Fare BDT 176.18,Estimated drop-off: 15:57, driver is 7 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_29_20250313_154123.png
7900f651-dca9-4b25-bd52-9306c3d15d87,2025-03-13 15:41:25,R58T33M77TL,"""(23.775585603414346, 90.48028457555304)""","""(23.770192387968624, 90.3318408824075)""",bashundhara r/a,sheikh russel krira chakra ltd,"Moto Saver,Fare BDT 63.29,driver is 6 minutes away,estimated capacity 1",R58T33M77TL_images/R58T33M77TL_uberx_route_29_20250313_154123.png
7900f651-dca9-4b25-bd52-9306c3d15d87,2025-03-13 15:41:25,R58T33M77TL,"""(23.775585603414346, 90.48028457555304)""","""(23.770192387968624, 90.3318408824075)""",bashundhara r/a,sheikh russel krira chakra ltd,"Courier,Fare BDT 82.22,driver is 5 minutes away",R58T33M77TL_images/R58T33M77TL_uberx_route_29_20250313_154123.png
